Country,Year,exp_on_biodiversity_&_landscape_protection_,exp_on_environment_protection_,exp_on_environmental_protection_r&d_,exp_on_environmental_protection_n.e.c._,exp_on_pollution_abatement_,exp_on_waste_management_,exp_on_waste_water_management_,g7_trade,co2_emissions_in_exports_of_domestic_controlled_enterprises_,co2_emissions_in_output_of_foreign_controlled_multinational_enterprises_,env_taxes_,taxes_on_energy_,taxes_on_pollution_,taxes_on_resources_,taxes_on_transport_,explicit_fossil_fuel_subsidies_-_coal_,explicit_fossil_fuel_subsidies_-_total_,fossil_fuel_subsidies_-_total_implicit_and_explicit_,fossil_fuel_subsidies_-_total_implicit_and_explicit_-__natural_gas_,fossil_fuel_subsidies_-_total_implicit_and_explicit_-_coal_,fossil_fuel_subsidies_-_total_implicit_and_explicit_-_coal_,fossil_fuel_subsidies_-_total_implicit_and_explicit_-_electricity_,fossil_fuel_subsidies_-_total_implicit_and_explicit_-_petroleum_,implicit_fossil_fuel_subsidies_-_coal_,implicit_fossil_fuel_subsidies_-_congestion_,implicit_fossil_fuel_subsidies_-_electricity_,implicit_fossil_fuel_subsidies_-_global_warming_,implicit_fossil_fuel_subsidies_-_local_air_pollution_,implicit_fossil_fuel_subsidies_-_natural_gas_,implicit_fossil_fuel_subsidies_-_petroleum_,implicit_fossil_fuel_subsidies_-_total_,"temperature_change_with_respect_to_a_baseline_climatology,_corresponding_to_the_period_1951-1980_",share_of_forest_area_
WLD,2001,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0.834,
WLD,2002,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1.021,
WLD,2003,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0.893,
WLD,2004,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0.913,
WLD,2005,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1.095,
WLD,2006,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0.998,
WLD,2007,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1.195,
WLD,2008,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0.935,
WLD,2009,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0.957,
WLD,2010,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1.219,
WLD,2011,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0.921,
WLD,2012,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1.074,
WLD,2013,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1.016,
WLD,2014,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1.053,
WLD,2015,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1.412,
WLD,2016,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1.66,
WLD,2017,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1.429,
WLD,2018,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1.29,
WLD,2019,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1.444,
WLD,2020,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1.711,
WLD,2021,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1.447,
WLD,2022,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1.394,
WLF,1995,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.4,
WLF,1996,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.336,
WLF,1997,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.097,
WLF,1998,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.369,
WLF,1999,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.238,
WLF,2000,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.425,
WLF,2001,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.689,
WLF,2002,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.827,
WLF,2003,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.518,
WLF,2004,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.64,
WLF,2005,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.82,
WLF,2006,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.607,
WLF,2007,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.882,
WLF,2008,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.331,
WLF,2009,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.361,
WLF,2010,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.93,
WLF,2011,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.73,
WLF,2012,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.701,
WLF,2013,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.773,
WLF,2014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.686,
WLF,2015,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.724,
WLF,2016,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1.267,
WLF,2017,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1.062,
WLF,2018,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.92,
WLF,2019,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1.379,
WLF,2020,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1.274,
WLF,2021,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1.029,
WLF,2022,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0.951,
WSM,1995,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.665,
WSM,1996,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.703,
WSM,1999,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.163,
WSM,2000,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.537,
WSM,2001,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.815,
WSM,2002,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1.063,
WSM,2003,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.633,
WSM,2004,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.105,
WSM,2005,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.735,
WSM,2006,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.325,
WSM,2007,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.942,
WSM,2008,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.578,
WSM,2010,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1.246,
WSM,2011,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.719,
WSM,2012,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.834,
WSM,2013,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1.167,
WSM,2014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1.071,
WSM,2015,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.91,
WSM,2016,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1.44,
WSM,2017,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1.336,
WSM,2018,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1.09,
WSM,2019,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1.44,
WSM,2020,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1.332,
WSM,2021,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1.169,
WSM,2022,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1.156,
YEM,1997,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.107,
ZAF,1995,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0.633,
ZAF,1996,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,-0.15,
ZAF,1997,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0.219,
ZAF,1998,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0.825,
ZAF,1999,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1.096,
ZAF,2000,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.271,
ZAF,2001,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.516,
ZAF,2002,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.453,
ZAF,2003,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.791,
ZAF,2004,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.874,
ZAF,2005,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1.031,
ZAF,2006,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.361,
ZAF,2007,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.721,
ZAF,2008,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.575,
ZAF,2009,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.662,
ZAF,2010,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1.083,
ZAF,2011,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.446,
ZAF,2012,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.508,
ZAF,2013,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.655,
ZAF,2014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.838,
ZAF,2015,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1.3,
ZAF,2016,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1.562,
ZAF,2017,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1.103,
ZAF,2018,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1.016,
ZAF,2019,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1.811,
ZAF,2020,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.89,
ZAF,2021,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.809,
ZAF,2022,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1.094,
ZMB,1995,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.761,
ZMB,1996,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.393,
ZMB,1997,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.339,
ZMB,1998,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.876,
ZMB,1999,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.064,
ZMB,2000,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,-0.04,
ZMB,2001,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.263,
ZMB,2002,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.711,
ZMB,2003,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.871,
ZMB,2004,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.606,
ZMB,2005,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.948,
ZMB,2006,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.623,
ZMB,2007,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.78,
ZMB,2008,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.438,
ZMB,2009,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.306,
ZMB,2010,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1.21,
ZMB,2011,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.956,
ZMB,2012,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.972,
ZMB,2013,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.79,
ZMB,2014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.917,
ZMB,2015,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1.45,
ZMB,2016,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1.401,
ZMB,2017,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.105,
ZMB,2018,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.648,
ZMB,2019,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.855,
ZMB,2020,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.891,
ZMB,2021,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.822,
ZMB,2022,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0.686,
ZWE,1995,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.685,
ZWE,1996,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,-0.247,
ZWE,1997,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,-0.025,
ZWE,1998,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.801,
ZWE,1999,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.03,
ZWE,2000,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,-0.417,
ZWE,2001,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.004,
ZWE,2002,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.487,
ZWE,2003,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.355,
ZWE,2004,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,-0.004,
ZWE,2005,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.945,
ZWE,2006,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,-0.26,
ZWE,2007,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.127,
ZWE,2008,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.078,
ZWE,2009,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,-0.226,
ZWE,2010,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.935,
ZWE,2011,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.232,
ZWE,2012,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.334,
ZWE,2013,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.118,
ZWE,2014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.025,
ZWE,2015,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.97,
ZWE,2016,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1.27,
ZWE,2017,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.088,
ZWE,2018,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.453,
ZWE,2019,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.925,
ZWE,2020,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.389,
ZWE,2021,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,-0.125,
ZWE,2022,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,-0.49,
ABW,1995,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333333
ABW,1996,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333333
ABW,1997,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333333
ABW,1998,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333333
ABW,1999,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333333
ABW,2000,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333333
ABW,2001,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333333
ABW,2002,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333333
ABW,2003,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333333
ABW,2004,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333333
ABW,2005,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333333
ABW,2006,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333333
ABW,2007,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333333
ABW,2008,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333333
ABW,2009,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333333
ABW,2010,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333333
ABW,2011,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333333
ABW,2012,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333333
ABW,2013,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333333
ABW,2014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333333
ABW,2015,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333333
ABW,2016,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333333
ABW,2017,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333333
ABW,2018,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333333
ABW,2019,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333333
ABW,2020,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333333
AETMP,1995,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,31.7141045796243
AETMP,1996,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,31.7227207178179
AETMP,1997,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,31.7312628508052
AETMP,1998,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,31.7397944306513
AETMP,1999,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,31.7483366074872
AETMP,2000,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,31.7424000930997
AETMP,2001,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,31.7606459692637
AETMP,2002,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,31.7791191068433
AETMP,2003,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,31.7973094959442
AETMP,2004,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,31.8161564468537
AETMP,2005,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,31.834635943198
AETMP,2006,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,31.8499967838552
AETMP,2007,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,31.8670629460342
AETMP,2008,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,31.8997281792533
AETMP,2009,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,31.9167605197834
AETMP,2010,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,31.9337033797885
AETMP,2011,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,31.9725268153013
AETMP,2012,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,32.0111963575567
AETMP,2013,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,32.0485053723172
AETMP,2014,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,32.0873054013941
AETMP,2015,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,32.1260569106759
AETMP,2016,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,32.1497091479397
AETMP,2017,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,32.1448263579588
AETMP,2018,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,32.148172608565
AETMP,2019,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,32.1526982080305
AETMP,2020,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,32.1586254481849
AFG,1995,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.85278199408184
AFG,1996,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.85278199408184
AFG,1997,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.85278199408184
AFG,1998,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.85278199408184
AFG,1999,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.85278199408184
AFG,2000,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.85278199408184
AFG,2001,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.85278199408184
AFG,2002,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.85278199408184
AFG,2003,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.85278199408184
AFG,2004,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.85278199408184
AFG,2005,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.85278199408184
AFG,2006,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.85278199408184
AFG,2007,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.85278199408184
AFG,2008,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.85278199408184
AFG,2009,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.85278199408184
AFG,2010,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.85278199408184
AFG,2011,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.85278199408184
AFG,2012,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.85278199408184
AFG,2013,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.85278199408184
AFG,2014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.85278199408184
AFG,2015,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.85278199408184
AFG,2016,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.85278199408184
AFG,2017,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.85278199408184
AFG,2018,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.85278199408184
AFG,2019,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.85278199408184
AFG,2020,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.85278199408184
AFRTMP,1995,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,25.5416559795115
AFRTMP,1996,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,25.4279552366021
AFRTMP,1997,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,25.3142544936929
AFRTMP,1998,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,25.2005537507835
AFRTMP,1999,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,25.0868530078742
AFRTMP,2000,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,24.9731522649649
AFRTMP,2001,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,24.8547572688086
AFRTMP,2002,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,24.7363622726524
AFRTMP,2003,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,24.6179672764961
AFRTMP,2004,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,24.3668192002423
AFRTMP,2005,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,24.2490257920213
AFRTMP,2006,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,24.1312794230714
AFRTMP,2007,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,24.0134854746632
AFRTMP,2008,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,23.8957652910552
AFRTMP,2009,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,23.7779839351194
AFRTMP,2010,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,23.6596373693285
AFRTMP,2011,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,23.5232822297101
AFRTMP,2012,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,22.3318521466238
AFRTMP,2013,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,22.2013103533566
AFRTMP,2014,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,22.0707823640042
AFRTMP,2015,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,21.9401795248994
AFRTMP,2016,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,21.8064588392945
AFRTMP,2017,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,21.6750432500659
AFRTMP,2018,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,21.5436827178706
AFRTMP,2019,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,21.4096467939148
AFRTMP,2020,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,21.2770127926363
AGO,1995,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,62.9547565573113
AGO,1996,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,62.8300938477581
AGO,1997,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,62.7054311382049
AGO,1998,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,62.5807684286516
AGO,1999,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,62.4561057190984
AGO,2000,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,62.3314430095452
AGO,2001,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,61.8862188176787
AGO,2002,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,61.4409946258121
AGO,2003,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,60.9957704339456
AGO,2004,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,60.5505462420791
AGO,2005,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,60.1053220502126
AGO,2006,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,59.660097858346
AGO,2007,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,59.2148736664795
AGO,2008,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,58.769649474613
AGO,2009,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,58.3244252827465
AGO,2010,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,57.8792010908799
AGO,2011,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,57.4339760968958
AGO,2012,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,56.9887511029117
AGO,2013,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,56.5435261089276
AGO,2014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,56.0983011149435
AGO,2015,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,55.6530761209593
