Country,Year,Environment_Expenditure,CO2 emissions_Foreign_control,CO2_emissions_Domestic_control,Taxes_Environment,Fossil_Fuel_Subsidies,G7_dummy,Temperature_Change
CRI,1994,,,,,,0.0,0.514
CRI,2002,,,,,,1.0,0.894
CRI,2003,,,,,,1.0,0.864
CRI,2004,,,,,,1.0,0.796
CUB,1994,,,,,,0.0,1.016
CUB,1995,,,,,,0.0,1.222
CUB,1996,,,,,,0.0,0.627
CUB,1997,,,,,,0.0,1.031
CUB,1998,,,,,,0.0,1.191
CUB,1999,,,,,,1.0,0.806
CUB,2000,,,,,,1.0,0.508
CUB,2001,,,,,,1.0,0.535
CUB,2002,,,,,,1.0,0.945
CUB,2003,,,,,,1.0,1.089
CUB,2004,,,,,,1.0,0.872
CUB,2005,,,,,,1.0,0.787
CUB,2006,,,,,,1.0,0.914
CUB,2007,,,,,,0.0,0.902
CUB,2008,,,,,,0.0,0.642
CUB,2009,,,,,,0.0,0.93
CUB,2010,,,,,,0.0,0.957
CUB,2011,,,,,,0.0,0.538
CUB,2012,,,,,,0.0,0.611
CUB,2013,,,,,,0.0,0.885
CUB,2014,,,,,,0.0,1.144
CUB,2015,,,,,,0.0,1.439
CUB,2016,,,,,,0.0,1.37
CUB,2017,,,,,,0.0,1.275
CUB,2018,,,,,,0.0,1.177
CUB,2019,,,,,,0.0,1.634
CUB,2020,,,,,,0.0,1.722
CUB,2021,,,,,,0.0,1.304
CYP,1994,,,,,,0.0,1.047
CZE,1994,,,,,,0.0,1.807
DEU,1994,,,,,,0.0,1.625
DJI,1994,,,,,,0.0,0.275
DJI,1995,,,,,,0.0,0.659
DJI,1996,,,,,,0.0,0.775
DJI,1997,,,,,,0.0,0.663
DJI,1998,,,,,,0.0,1.004
DJI,1999,,,,,,0.0,0.409
DJI,2000,,,,,,0.0,0.834
DJI,2001,,,,,,0.0,0.811
DJI,2002,,,,,,0.0,1.363
DJI,2003,,,,,,0.0,1.468
DJI,2004,,,,,,0.0,0.953
DJI,2005,,,,,,0.0,1.206
DJI,2006,,,,,,0.0,0.889
DJI,2007,,,,,,0.0,0.864
DJI,2008,,,,,,0.0,0.302
DJI,2009,,,,,,1.0,1.404
DJI,2010,,,,,,0.0,1.037
DJI,2011,,,,,,0.0,0.902
DJI,2012,,,,,,0.0,
DJI,2013,,,,,,0.0,1.23
DJI,2014,,,,,,0.0,1.093
DMA,1994,,,,,,0.0,0.572
DMA,1995,,,,,,0.0,0.695
DMA,1996,,,,,,0.0,0.434
DMA,1997,,,,,,0.0,0.595
DMA,1998,,,,,,0.0,0.999
DMA,1999,,,,,,1.0,0.486
DMA,2000,,,,,,1.0,0.282
DMA,2001,,,,,,1.0,0.518
DMA,2002,,,,,,1.0,0.684
DMA,2003,,,,,,1.0,0.782
DMA,2004,,,,,,1.0,0.491
DMA,2005,,,,,,1.0,0.819
DMA,2006,,,,,,1.0,0.718
DMA,2007,,,,,,1.0,0.871
DMA,2008,,,,,,1.0,0.401
DMA,2009,,,,,,1.0,0.539
DMA,2010,,,,,,1.0,1.193
DMA,2011,,,,,,0.0,0.591
DMA,2012,,,,,,1.0,0.703
DMA,2013,,,,,,0.0,0.715
DMA,2014,,,,,,0.0,0.704
DNK,1994,,,,,,0.0,0.967
DOM,1994,,,,,,0.0,0.877
DOM,1995,,,,,,0.0,0.95
DOM,1996,,,,,,0.0,0.664
DOM,1997,,,,,,0.0,0.988
DOM,1998,,,,,,0.0,1.371
DOM,1999,,,,,,0.0,0.9
DOM,2000,,,,,,0.0,0.629
DOM,2001,,,,,,1.0,0.909
DOM,2004,,,,,,1.0,0.806
DOM,2005,,,,,,1.0,0.967
DOM,2006,,,,,,1.0,1.003
DOM,2007,,,,,,1.0,1.26
DOM,2008,,,,,,1.0,0.667
DOM,2009,,,,,,1.0,0.71
DOM,2010,,,,,,1.0,1.222
DOM,2011,,,,,,1.0,0.543
DOM,2012,,,,,,1.0,0.746
DOM,2013,,,,,,1.0,1.208
DOM,2014,,,,,,1.0,1.106
DZA,1994,,,,,,0.0,0.732
DZA,1995,,,,,,0.0,0.595
DZA,1996,,,,,,0.0,0.846
DZA,1997,,,,,,0.0,1.059
DZA,1998,,,,,,1.0,1.109
DZA,1999,,,,,,1.0,1.476
DZA,2000,,,,,,1.0,0.82
DZA,2001,,,,,,1.0,1.856
DZA,2002,,,,,,1.0,1.258
DZA,2003,,,,,,1.0,1.585
DZA,2004,,,,,,1.0,0.988
DZA,2005,,,,,,1.0,1.264
DZA,2010,,,,,,1.0,2.265
DZA,2011,,,,,,1.0,1.398
DZA,2012,,,,,,1.0,1.147
DZA,2013,,,,,,1.0,1.192
DZA,2014,,,,,,1.0,1.69
ECU,1994,,,,,,0.0,0.363
EGY,1994,,,,,,0.0,0.611
EGY,1995,,,,,,0.0,0.151
EGY,1996,,,,,,0.0,0.381
EGY,1997,,,,,,0.0,0.009
EGY,1998,,,,,,1.0,0.744
EGY,1999,,,,,,1.0,0.828
EGY,2000,,,,,,1.0,0.054
EGY,2001,,,,,,1.0,0.656
ERI,1994,,,,,,0.0,
ERI,1995,,,,,,0.0,
ERI,1996,,,,,,0.0,0.097
ERI,1997,,,,,,0.0,0.27
ERI,1998,,,,,,0.0,0.442
ERI,1999,,,,,,0.0,0.822
ERI,2000,,,,,,0.0,0.561
ERI,2001,,,,,,0.0,0.498
ERI,2002,,,,,,0.0,1.077
ERI,2003,,,,,,1.0,0.666
ERI,2004,,,,,,0.0,1.127
ERI,2005,,,,,,0.0,0.798
ERI,2006,,,,,,0.0,0.928
ERI,2007,,,,,,0.0,0.275
ERI,2008,,,,,,0.0,1.097
ERI,2009,,,,,,0.0,1.759
ERI,2010,,,,,,0.0,1.644
ERI,2011,,,,,,0.0,1.478
ERI,2012,,,,,,0.0,1.476
ERI,2013,,,,,,0.0,1.186
ERI,2014,,,,,,0.0,0.985
ESP,1994,,,,,,0.0,1.044
EST,1994,,,,,,0.0,0.359
ETH,1994,,,,,,0.0,0.483
ETH,1995,,,,,,0.0,0.718
ETH,1996,,,,,,0.0,0.689
ETH,1997,,,,,,0.0,0.619
ETH,1998,,,,,,1.0,0.772
ETH,1999,,,,,,1.0,0.305
ETH,2000,,,,,,1.0,0.565
ETH,2001,,,,,,1.0,0.729
ETH,2003,,,,,,1.0,1.092
ETH,2004,,,,,,1.0,0.834
ETH,2005,,,,,,1.0,1.092
ETH,2006,,,,,,1.0,1.003
ETH,2007,,,,,,1.0,0.88
ETH,2008,,,,,,1.0,0.832
ETH,2009,,,,,,1.0,1.339
ETH,2010,,,,,,1.0,1.276
ETH,2011,,,,,,1.0,1.174
ETH,2012,,,,,,1.0,1.104
ETH,2013,,,,,,1.0,1.229
ETH,2014,,,,,,1.0,1.187
FIN,1994,,,,,,0.0,0.146
FJI,1994,,,,,,0.0,-0.133
FJI,1995,,,,,,0.0,0.385
FJI,1996,,,,,,0.0,0.445
FJI,1997,,,,,,0.0,0.152
FJI,1998,,,,,,0.0,0.765
FJI,1999,,,,,,0.0,0.538
FJI,2000,,,,,,0.0,0.706
FJI,2001,,,,,,0.0,0.728
FJI,2002,,,,,,1.0,0.72
FJI,2003,,,,,,1.0,0.581
FJI,2007,,,,,,1.0,1.032
FJI,2008,,,,,,1.0,0.584
FJI,2009,,,,,,1.0,0.409
FRA,1994,,,,,,0.0,1.547
FRO,1994,,,,,,0.0,-0.172
FRO,1995,,,,,,0.0,-0.31
FRO,1996,,,,,,0.0,0.202
FRO,1997,,,,,,0.0,0.755
FRO,1998,,,,,,1.0,0.553
FRO,1999,,,,,,1.0,0.469
FRO,2000,,,,,,1.0,0.188
FRO,2001,,,,,,1.0,0.461
FRO,2002,,,,,,1.0,1.034
FRO,2003,,,,,,1.0,1.604
FRO,2004,,,,,,1.0,1.019
FRO,2005,,,,,,1.0,0.487
FRO,2006,,,,,,1.0,1.136
FRO,2007,,,,,,1.0,0.952
FRO,2008,,,,,,1.0,0.89
FRO,2009,,,,,,1.0,1.441
FRO,2010,,,,,,0.0,0.26
FRO,2011,,,,,,0.0,1.055
FRO,2012,,,,,,0.0,0.359
FRO,2013,,,,,,0.0,0.597
FRO,2014,,,,,,0.0,1.764
FRO,2015,,,,,,0.0,0.813
FRO,2016,,,,,,0.0,0.803
FRO,2017,,,,,,0.0,1.49
FRO,2018,,,,,,0.0,0.831
FRO,2019,,,,,,0.0,0.877
FRO,2020,,,,,,0.0,0.839
FRO,2021,,,,,,0.0,1.012
FSM,1994,,,,,,0.0,0.065
FSM,1995,,,,,,0.0,0.035
FSM,1996,,,,,,0.0,0.051
FSM,1997,,,,,,0.0,0.005
FSM,1998,,,,,,0.0,0.238
FSM,1999,,,,,,0.0,-0.093
FSM,2000,,,,,,0.0,-0.029
FSM,2001,,,,,,0.0,0.115
FSM,2002,,,,,,0.0,0.017
FSM,2003,,,,,,1.0,0.074
FSM,2004,,,,,,1.0,0.154
FSM,2005,,,,,,1.0,0.098
FSM,2006,,,,,,1.0,0.18
FSM,2007,,,,,,1.0,0.097
GAB,1994,,,,,,0.0,0.187
GAB,1995,,,,,,0.0,0.582
GAB,1996,,,,,,0.0,0.104
GAB,1997,,,,,,0.0,0.292
GAB,1998,,,,,,1.0,1.119
GAB,1999,,,,,,1.0,0.589
GAB,2000,,,,,,1.0,0.307
GAB,2001,,,,,,1.0,0.286
GAB,2002,,,,,,1.0,0.662
GAB,2003,,,,,,1.0,0.893
GAB,2004,,,,,,1.0,0.831
GAB,2005,,,,,,1.0,0.808
GAB,2006,,,,,,1.0,0.737
GAB,2007,,,,,,1.0,0.926
GAB,2008,,,,,,1.0,0.782
GAB,2009,,,,,,1.0,0.824
GAB,2010,,,,,,0.0,1.08
GAB,2011,,,,,,0.0,0.657
GAB,2012,,,,,,0.0,0.615
GAB,2013,,,,,,0.0,0.794
GAB,2014,,,,,,0.0,0.805
GBR,1994,,,,,,0.0,0.413
GEO,1994,,,,,,0.0,0.451
GHA,1994,,,,,,0.0,0.564
GHA,1995,,,,,,0.0,0.695
GHA,1996,,,,,,0.0,0.657
GHA,1997,,,,,,0.0,0.502
GHA,1998,,,,,,1.0,1.14
GHA,1999,,,,,,1.0,0.564
GIN,1994,,,,,,0.0,0.471
GIN,1995,,,,,,0.0,0.486
GIN,1996,,,,,,0.0,0.791
GIN,1997,,,,,,0.0,0.785
GIN,1998,,,,,,1.0,1.194
GIN,1999,,,,,,1.0,0.512
GIN,2000,,,,,,1.0,0.651
GIN,2001,,,,,,1.0,0.792
GIN,2002,,,,,,1.0,1.13
GIN,2003,,,,,,0.0,0.979
GIN,2004,,,,,,1.0,1.04
GIN,2005,,,,,,1.0,1.19
GIN,2006,,,,,,1.0,1.117
GIN,2007,,,,,,1.0,0.974
GIN,2008,,,,,,1.0,1.113
GIN,2009,,,,,,0.0,0.931
GIN,2010,,,,,,0.0,1.321
GIN,2011,,,,,,0.0,1.095
GIN,2012,,,,,,0.0,0.556
GIN,2013,,,,,,1.0,1.068
GIN,2014,,,,,,1.0,0.857
GMB,1994,,,,,,0.0,0.814
GMB,1995,,,,,,0.0,0.878
GMB,1996,,,,,,0.0,1.122
GMB,1997,,,,,,0.0,1.323
GMB,1998,,,,,,1.0,1.555
GMB,1999,,,,,,1.0,0.75
GMB,2000,,,,,,1.0,0.958
GMB,2001,,,,,,1.0,1.316
GMB,2002,,,,,,1.0,1.38
GMB,2003,,,,,,1.0,1.103
GMB,2004,,,,,,1.0,1.188
GMB,2005,,,,,,1.0,1.498
GMB,2006,,,,,,1.0,1.221
GMB,2007,,,,,,1.0,1.09
GMB,2008,,,,,,1.0,1.376
GMB,2009,,,,,,1.0,0.688
GMB,2010,,,,,,1.0,1.324
GMB,2011,,,,,,1.0,1.06
GMB,2012,,,,,,1.0,0.89
GMB,2013,,,,,,1.0,1.001
GMB,2014,,,,,,1.0,1.188
GNB,1994,,,,,,0.0,0.744
GNB,1995,,,,,,0.0,0.798
GNB,1996,,,,,,0.0,0.955
GNB,1997,,,,,,0.0,1.129
GNB,1998,,,,,,0.0,1.56
GNB,1999,,,,,,0.0,0.746
GNB,2000,,,,,,0.0,0.996
GNB,2001,,,,,,0.0,1.244
GNB,2002,,,,,,0.0,1.281
GNB,2003,,,,,,1.0,1.04
GNB,2004,,,,,,1.0,1.171
GNB,2005,,,,,,1.0,1.401
GNB,2006,,,,,,0.0,1.186
GNB,2007,,,,,,0.0,1.034
GNB,2008,,,,,,0.0,1.362
GNB,2009,,,,,,0.0,0.811
GNB,2010,,,,,,0.0,1.328
GNB,2011,,,,,,0.0,1.092
GNB,2012,,,,,,0.0,0.795
GNB,2013,,,,,,0.0,1.055
GNB,2014,,,,,,0.0,1.168
GRC,1994,,,,,,0.0,1.06
GRD,1994,,,,,,0.0,0.456
GRD,1995,,,,,,0.0,0.71
GRD,1996,,,,,,0.0,0.471
GRD,1997,,,,,,0.0,0.63
GRD,1998,,,,,,1.0,1.187
GRD,1999,,,,,,1.0,0.617
GRD,2000,,,,,,1.0,0.462
GRD,2001,,,,,,1.0,0.691
GRD,2002,,,,,,1.0,0.627
GRD,2003,,,,,,1.0,0.905
GRD,2004,,,,,,1.0,0.433
GRD,2005,,,,,,1.0,1.004
GRD,2006,,,,,,1.0,0.739
GRD,2007,,,,,,1.0,0.678
GRD,2008,,,,,,1.0,0.502
GRD,2009,,,,,,1.0,0.507
GRD,2010,,,,,,1.0,1.201
GRD,2011,,,,,,1.0,0.677
GRD,2012,,,,,,1.0,0.584
GRD,2013,,,,,,1.0,0.776
GRD,2014,,,,,,1.0,0.641
GRL,1994,,,,,,0.0,-0.425
GRL,1995,,,,,,0.0,-0.328
GRL,1996,,,,,,0.0,0.667
GRL,1997,,,,,,0.0,0.391
GRL,1998,,,,,,1.0,1.269
GRL,1999,,,,,,1.0,0.522
GRL,2000,,,,,,1.0,0.839
GRL,2001,,,,,,1.0,0.831
GRL,2002,,,,,,1.0,1.186
GRL,2003,,,,,,1.0,2.328
GRL,2004,,,,,,1.0,1.469
GRL,2005,,,,,,1.0,1.878
GRL,2006,,,,,,1.0,1.717
GRL,2007,,,,,,1.0,1.363
GRL,2008,,,,,,1.0,0.959
GRL,2009,,,,,,1.0,0.851
GRL,2010,,,,,,1.0,3.058
GRL,2011,,,,,,1.0,1.684
GRL,2012,,,,,,1.0,1.625
GRL,2013,,,,,,1.0,1.381
GRL,2014,,,,,,1.0,1.447
GRL,2015,,,,,,1.0,0.205
GRL,2016,,,,,,1.0,2.381
GRL,2017,,,,,,1.0,1.21
GRL,2018,,,,,,1.0,0.934
GRL,2019,,,,,,0.0,2.206
GRL,2020,,,,,,0.0,1.274
GRL,2021,,,,,,0.0,2.482
GTM,1994,,,,,,0.0,0.592
GTM,1995,,,,,,0.0,0.595
GTM,1996,,,,,,0.0,0.09
GTM,1997,,,,,,0.0,0.71
GTM,1998,,,,,,1.0,0.867
GTM,1999,,,,,,1.0,0.558
GTM,2000,,,,,,1.0,0.31
GTM,2001,,,,,,1.0,0.344
GTM,2002,,,,,,1.0,0.556
GTM,2003,,,,,,1.0,0.99
GTM,2004,,,,,,1.0,0.611
GTM,2005,,,,,,1.0,0.801
GTM,2006,,,,,,1.0,0.612
GTM,2007,,,,,,1.0,0.597
GTM,2008,,,,,,1.0,0.213
GTM,2009,,,,,,1.0,0.692
GTM,2010,,,,,,1.0,0.685
GTM,2011,,,,,,1.0,0.429
GTM,2012,,,,,,1.0,0.52
GTM,2013,,,,,,1.0,0.624
GUY,1994,,,,,,0.0,0.482
HKG,1994,,,,,,0.0,0.338
HKG,1995,,,,,,0.0,-0.028
HKG,1996,,,,,,0.0,0.028
HKG,1997,,,,,,0.0,0.293
HKG,1998,,,,,,1.0,0.94
HKG,1999,,,,,,1.0,0.964
HKG,2000,,,,,,1.0,0.298
HKG,2001,,,,,,1.0,0.854
HND,1994,,,,,,0.0,0.774
HND,1995,,,,,,0.0,0.876
HND,1996,,,,,,0.0,0.075
HND,1997,,,,,,0.0,0.797
HND,1998,,,,,,1.0,1.018
HND,1999,,,,,,1.0,0.384
HND,2000,,,,,,1.0,0.128
HND,2001,,,,,,1.0,0.396
HND,2002,,,,,,1.0,0.776
HND,2003,,,,,,1.0,0.672
HND,2004,,,,,,1.0,0.491
HND,2005,,,,,,1.0,0.956
HND,2006,,,,,,1.0,0.621
HND,2007,,,,,,1.0,0.769
HND,2008,,,,,,0.0,0.566
HND,2009,,,,,,1.0,0.811
HND,2010,,,,,,1.0,0.806
HND,2011,,,,,,1.0,0.73
HND,2012,,,,,,1.0,0.639
HND,2013,,,,,,0.0,0.915
HND,2014,,,,,,1.0,0.666
HRV,1994,,,,,,0.0,1.693
HUN,1994,,,,,,0.0,1.755
IDN,1994,,,,,,0.0,0.343
IDN,1995,,,,,,0.0,0.382
IDN,1996,,,,,,0.0,0.428
IDN,1997,,,,,,0.0,0.463
IDN,1998,,,,,,1.0,1.05
IDN,1999,,,,,,1.0,0.282
IDN,2000,,,,,,1.0,0.275
IDN,2001,,,,,,1.0,0.53
IDN,2002,,,,,,1.0,0.607
IDN,2003,,,,,,1.0,0.594
IDN,2004,,,,,,1.0,0.54
IND,1994,,,,,,0.0,0.107
IND,1995,,,,,,0.0,0.238
IND,1996,,,,,,0.0,0.339
IND,1997,,,,,,0.0,-0.064
IND,1998,,,,,,1.0,0.614
IND,1999,,,,,,1.0,0.468
IND,2000,,,,,,1.0,0.35
IND,2001,,,,,,1.0,0.473
IND,2002,,,,,,1.0,0.827
IND,2003,,,,,,1.0,0.665
IND,2004,,,,,,1.0,0.545
IRL,1994,,,,,,0.0,0.282
IRN,1994,,,,,,0.0,0.802
IRN,1995,,,,,,0.0,0.698
IRN,1996,,,,,,0.0,0.239
IRN,1997,,,,,,0.0,0.644
IRN,1998,,,,,,1.0,1.165
IRN,1999,,,,,,1.0,1.658
IRN,2000,,,,,,1.0,1.215
IRN,2010,,,,,,1.0,2.214
IRN,2011,,,,,,1.0,1.345
IRN,2012,,,,,,0.0,1.09
IRN,2013,,,,,,1.0,1.642
IRN,2014,,,,,,1.0,1.079
IRQ,1994,,,,,,0.0,1.009
IRQ,1995,,,,,,0.0,0.366
IRQ,1996,,,,,,0.0,0.798
IRQ,1997,,,,,,0.0,0.305
IRQ,1998,,,,,,0.0,1.295
IRQ,1999,,,,,,0.0,1.917
IRQ,2000,,,,,,0.0,0.995
IRQ,2001,,,,,,0.0,1.289
IRQ,2002,,,,,,0.0,1.168
IRQ,2003,,,,,,0.0,0.96
IRQ,2004,,,,,,0.0,1.084
IRQ,2005,,,,,,0.0,0.526
IRQ,2006,,,,,,0.0,1.621
IRQ,2007,,,,,,0.0,0.935
IRQ,2008,,,,,,0.0,1.155
IRQ,2009,,,,,,0.0,0.881
IRQ,2010,,,,,,0.0,2.712
IRQ,2011,,,,,,0.0,0.91
IRQ,2012,,,,,,0.0,1.293
IRQ,2013,,,,,,0.0,1.263
IRQ,2014,,,,,,1.0,1.175
ISL,1994,,,,,,0.0,-0.108
ISR,1994,,,,,,0.0,0.796
ISR,1995,,,,,,0.0,-0.153
ISR,1996,,,,,,0.0,0.342
ISR,1997,,,,,,0.0,-0.118
ISR,1998,,,,,,1.0,0.892
ISR,1999,,,,,,1.0,0.894
ITA,1994,,,,,,0.0,1.513
JAM,1994,,,,,,0.0,1.097
JOR,1994,,,,,,0.0,0.941
JOR,1995,,,,,,0.0,-0.047
JOR,1996,,,,,,0.0,0.487
JOR,1997,,,,,,0.0,-0.176
JOR,1998,,,,,,1.0,1.023
JOR,1999,,,,,,1.0,1.052
JPN,1994,,,,,,0.0,0.965
KAZ,1994,,,,,,0.0,-0.052
KAZ,1995,,,,,,0.0,2.034
KAZ,1996,,,,,,0.0,-0.408
KAZ,1997,,,,,,0.0,1.889
KAZ,1998,,,,,,1.0,0.494
KAZ,1999,,,,,,0.0,1.377
KAZ,2005,,,,,,1.0,1.551
KAZ,2006,,,,,,1.0,1.442
KAZ,2007,,,,,,1.0,2.197
KAZ,2008,,,,,,1.0,1.549
KAZ,2009,,,,,,1.0,1.195
KEN,1994,,,,,,0.0,0.488
KEN,1995,,,,,,0.0,0.356
KEN,1996,,,,,,0.0,0.366
KEN,1997,,,,,,0.0,0.415
KEN,1998,,,,,,1.0,0.25
KEN,1999,,,,,,1.0,0.24
KGZ,1994,,,,,,0.0,0.309
KHM,1994,,,,,,0.0,0.496
KHM,1995,,,,,,0.0,0.738
KHM,1996,,,,,,0.0,0.357
KHM,1997,,,,,,0.0,0.393
KHM,1998,,,,,,0.0,1.414
KHM,1999,,,,,,0.0,0.409
KHM,2000,,,,,,1.0,0.296
KHM,2001,,,,,,1.0,0.571
KHM,2002,,,,,,1.0,0.836
KHM,2003,,,,,,1.0,0.711
KHM,2004,,,,,,1.0,0.594
KHM,2005,,,,,,1.0,0.781
KHM,2006,,,,,,1.0,0.767
KHM,2007,,,,,,1.0,0.604
KIR,1994,,,,,,0.0,0.096
KIR,1995,,,,,,0.0,0.404
KIR,1996,,,,,,0.0,0.291
KIR,1997,,,,,,0.0,0.087
KIR,1998,,,,,,0.0,0.498
KIR,1999,,,,,,0.0,-0.142
KIR,2000,,,,,,0.0,0.125
KIR,2001,,,,,,0.0,0.406
KIR,2002,,,,,,0.0,0.508
KIR,2003,,,,,,0.0,0.591
KIR,2004,,,,,,1.0,
KIR,2005,,,,,,1.0,
KIR,2006,,,,,,1.0,0.571
KIR,2007,,,,,,1.0,0.547
KIR,2008,,,,,,1.0,0.25
KIR,2009,,,,,,1.0,0.603
KIR,2010,,,,,,1.0,0.312
KNA,1994,,,,,,0.0,0.493
KNA,1995,,,,,,0.0,0.677
KNA,1996,,,,,,0.0,0.377
KNA,1997,,,,,,0.0,0.455
KNA,1998,,,,,,0.0,1.046
KNA,1999,,,,,,1.0,0.541
KNA,2000,,,,,,1.0,0.335
KNA,2001,,,,,,1.0,
KNA,2002,,,,,,1.0,0.634
KNA,2003,,,,,,1.0,0.783
KNA,2004,,,,,,1.0,0.501
KNA,2005,,,,,,1.0,0.843
KNA,2006,,,,,,1.0,0.659
KNA,2007,,,,,,1.0,0.934
KNA,2008,,,,,,1.0,0.394
KNA,2009,,,,,,1.0,0.498
KNA,2010,,,,,,1.0,1.153
KNA,2011,,,,,,1.0,0.586
KNA,2012,,,,,,1.0,0.696
KNA,2013,,,,,,1.0,0.783
KNA,2014,,,,,,1.0,0.744
KOR,1994,,,,,,0.0,1.249
KWT,1994,,,,,,0.0,0.993
KWT,1995,,,,,,0.0,0.217
KWT,1996,,,,,,0.0,0.929
KWT,1997,,,,,,0.0,0.528
KWT,1998,,,,,,0.0,1.346
KWT,1999,,,,,,0.0,2.064
KWT,2000,,,,,,1.0,1.28
KWT,2007,,,,,,1.0,1.085
KWT,2008,,,,,,1.0,1.434
KWT,2009,,,,,,0.0,1.323
KWT,2010,,,,,,1.0,2.602
KWT,2011,,,,,,1.0,1.373
KWT,2012,,,,,,0.0,1.562
KWT,2013,,,,,,1.0,1.349
KWT,2014,,,,,,1.0,1.451
LAO,1994,,,,,,0.0,0.464
LAO,1995,,,,,,0.0,0.692
LAO,1996,,,,,,0.0,0.198
LAO,1997,,,,,,0.0,0.384
LAO,1998,,,,,,0.0,1.485
LAO,1999,,,,,,0.0,0.721
LAO,2000,,,,,,0.0,0.094
LAO,2001,,,,,,0.0,0.766
LAO,2002,,,,,,0.0,0.664
LAO,2003,,,,,,0.0,1.037
LAO,2004,,,,,,0.0,0.48
LAO,2005,,,,,,0.0,0.961
LAO,2006,,,,,,0.0,0.929
LAO,2007,,,,,,0.0,0.649
LAO,2008,,,,,,0.0,0.334
LAO,2009,,,,,,0.0,0.696
LAO,2010,,,,,,1.0,1.431
LAO,2011,,,,,,1.0,0.214
LAO,2012,,,,,,1.0,1.048
LAO,2013,,,,,,1.0,1.22
LAO,2014,,,,,,1.0,0.837
LBN,1994,,,,,,0.0,1.048
LBN,1995,,,,,,0.0,0.044
LBN,1996,,,,,,0.0,0.39
LBN,1997,,,,,,0.0,-0.103
LBN,1998,,,,,,1.0,1.001
LBN,1999,,,,,,1.0,1.1
LBY,1994,,,,,,0.0,0.47
LBY,1995,,,,,,0.0,0.344
LBY,1996,,,,,,0.0,0.541
LBY,1997,,,,,,0.0,0.472
LBY,1998,,,,,,0.0,0.76
LBY,1999,,,,,,0.0,1.248
LBY,2000,,,,,,0.0,0.306
LBY,2001,,,,,,0.0,1.291
LBY,2002,,,,,,0.0,0.905
LBY,2003,,,,,,0.0,0.95
LBY,2004,,,,,,0.0,0.745
LBY,2005,,,,,,0.0,0.717
LBY,2006,,,,,,0.0,0.81
LBY,2007,,,,,,1.0,0.86
LBY,2008,,,,,,1.0,0.879
LBY,2009,,,,,,1.0,0.764
LBY,2010,,,,,,1.0,2.074
LBY,2011,,,,,,0.0,0.819
LBY,2012,,,,,,0.0,0.77
LBY,2013,,,,,,0.0,1.24
LBY,2014,,,,,,0.0,1.237
LCA,1994,,,,,,0.0,0.499
LKA,1994,,,,,,0.0,0.305
LKA,1995,,,,,,0.0,0.575
LKA,1996,,,,,,0.0,0.402
LKA,1997,,,,,,0.0,0.559
LKA,1998,,,,,,0.0,1.187
LKA,1999,,,,,,1.0,0.355
LKA,2000,,,,,,1.0,0.462
LKA,2001,,,,,,1.0,0.698
LKA,2002,,,,,,1.0,0.852
LKA,2003,,,,,,1.0,0.759
LKA,2004,,,,,,1.0,0.673
LKA,2005,,,,,,1.0,0.722
LKA,2006,,,,,,1.0,0.496
LKA,2007,,,,,,1.0,0.496
LKA,2008,,,,,,1.0,0.421
LKA,2009,,,,,,1.0,0.783
LKA,2010,,,,,,1.0,1.105
LKA,2011,,,,,,1.0,0.739
LKA,2012,,,,,,1.0,0.977
LKA,2013,,,,,,1.0,0.862
LKA,2014,,,,,,1.0,0.997
LSO,1994,,,,,,0.0,0.114
LSO,1995,,,,,,0.0,0.732
LSO,1996,,,,,,0.0,-0.212
LSO,1997,,,,,,0.0,0.243
LSO,1998,,,,,,0.0,0.93
LSO,1999,,,,,,0.0,1.243
LSO,2000,,,,,,1.0,0.326
LSO,2001,,,,,,1.0,0.594
LSO,2002,,,,,,1.0,0.621
LSO,2003,,,,,,1.0,0.775
LSO,2004,,,,,,1.0,0.829
LSO,2005,,,,,,0.0,0.891
LSO,2006,,,,,,0.0,0.358
LSO,2007,,,,,,0.0,0.664
LSO,2008,,,,,,0.0,0.355
LSO,2009,,,,,,0.0,0.417
LSO,2010,,,,,,1.0,1.025
LSO,2011,,,,,,1.0,0.331
LSO,2012,,,,,,1.0,0.66
LSO,2013,,,,,,1.0,0.867
LSO,2014,,,,,,1.0,1.091
LTU,1994,,,,,,0.0,0.947
LUX,1994,,,,,,0.0,
LVA,1994,,,,,,0.0,0.689
MAC,1994,,,,,,0.0,0.338
MAC,1995,,,,,,0.0,-0.028
MAC,1996,,,,,,0.0,0.028
MAC,1997,,,,,,0.0,0.293
MAC,1998,,,,,,1.0,0.94
MAC,1999,,,,,,1.0,0.964
MAC,2000,,,,,,1.0,0.298
MAC,2001,,,,,,1.0,0.854
MAC,2002,,,,,,1.0,0.961
MAC,2003,,,,,,1.0,0.99
MAC,2004,,,,,,1.0,0.701
MAC,2005,,,,,,1.0,0.733
MAC,2006,,,,,,1.0,0.897
MAC,2007,,,,,,1.0,1.008
MAC,2008,,,,,,1.0,0.415
MAC,2009,,,,,,1.0,0.91
MAC,2010,,,,,,1.0,0.367
MAC,2011,,,,,,1.0,0.333
MAC,2012,,,,,,1.0,0.53
MAC,2013,,,,,,1.0,0.763
MAC,2014,,,,,,1.0,0.703
MAR,1994,,,,,,0.0,1.019
MAR,1995,,,,,,0.0,1.174
MAR,1996,,,,,,0.0,0.936
MAR,1997,,,,,,0.0,1.271
MAR,1998,,,,,,1.0,1.483
